Model,LH_day_city,LH_day_non-city,LH_night_city,LH_night_non-city,LH_URB_day_city,LH_URB_day_non-city,LH_URB_night_city,LH_URB_night_non-city,LNET_URB_day_city,LNET_URB_day_non-city,LNET_URB_night_city,LNET_URB_night_non-city,LWDNB_day_city,LWDNB_day_non-city,LWDNB_night_city,LWDNB_night_non-city,PBLH_day_city,PBLH_day_non-city,PBLH_night_city,PBLH_night_non-city,PSFC_day_city,PSFC_day_non-city,PSFC_night_city,PSFC_night_non-city,Q2_day_city,Q2_day_non-city,Q2_night_city,Q2_night_non-city,QC_URB_day_city,QC_URB_day_non-city,QC_URB_night_city,QC_URB_night_non-city,RB_URB_day_city,RB_URB_day_non-city,RB_URB_night_city,RB_URB_night_non-city,RG_URB_day_city,RG_URB_day_non-city,RG_URB_night_city,RG_URB_night_non-city,RH_day_city,RH_day_non-city,RH_night_city,RH_night_non-city,RR_URB_day_city,RR_URB_day_non-city,RR_URB_night_city,RR_URB_night_non-city,SH_URB_day_city,SH_URB_day_non-city,SH_URB_night_city,SH_URB_night_non-city,SNET_URB_day_city,SNET_URB_day_non-city,SNET_URB_night_city,SNET_URB_night_non-city,SWDNB_day_city,SWDNB_day_non-city,SWDNB_night_city,SWDNB_night_non-city,SWDOWN_day_city,SWDOWN_day_non-city,SWDOWN_night_city,SWDOWN_night_non-city,T2_day_city,T2_day_non-city,T2_night_city,T2_night_non-city,TB_URB_day_city,TB_URB_day_non-city,TB_URB_night_city,TB_URB_night_non-city,TC_URB_day_city,TC_URB_day_non-city,TC_URB_night_city,TC_URB_night_non-city,TG_URB_day_city,TG_URB_day_non-city,TG_URB_night_city,TG_URB_night_non-city,TR_URB_day_city,TR_URB_day_non-city,TR_URB_night_city,TR_URB_night_non-city,TS_URB_day_city,TS_URB_day_non-city,TS_URB_night_city,TS_URB_night_non-city,UC_URB_day_city,UC_URB_day_non-city,UC_URB_night_city,UC_URB_night_non-city,WS_day_city,WS_day_non-city,WS_night_city,WS_night_non-city
Model_50,82.09723275545146,31.150192163243723,-0.7021360459928928,8.142147849030424,0.0,0.0,0.0,0.0,-188.91169079767175,0.0,-97.49300953202035,0.0,325.29831872879987,320.4847590931451,319.4318389856243,313.03100883464106,804.2696305071878,989.7394569540301,383.41469467937327,470.57290974912064,95981.27063479244,93236.09992458863,95967.71862946214,93214.73267181544,0.009902606185268939,0.007595388683082864,0.009603750900597643,0.007311410866906069,0.009649004181876919,0.009999997999999998,0.009655616185172026,0.009999998497528102,-0.0012495091324664837,0.0,-0.0013847415662816991,0.0,-0.003969012967275076,0.0,-0.0014547913692844452,0.0,61.667921184299786,45.20769580406818,74.41579998546277,53.89380182625378,-0.0035683657638669033,0.0,-0.0016942924127443064,0.0,184.65104675012114,0.0,27.18616899437894,0.0,458.0736756509365,0.0,0.0,0.0,568.8903307284768,594.0058074184027,0.0,0.0,568.8903308835406,594.005814346607,0.0,0.0,287.2603121224358,296.4447589637701,283.5238604538847,291.7108266672406,302.18943797770953,307.14761108419214,293.1631048538201,307.14761965909935,296.844868488128,307.14761108419214,288.29149453077054,307.14761965909935,309.24005387982555,307.14761108419214,289.3769987869488,307.14761965909935,298.1061323178808,307.14761108419214,283.27378284445166,307.14761965909935,290.6230980536262,307.14761108419214,285.60461320465186,307.14761965909935,0.758762312136973,0.0,0.5165724968567275,0.0,3.0545577230818934,4.8011900309614575,2.018047612873526,3.737167662304154
Model_51,81.81878372266193,31.03609886078658,-0.29733857919108386,8.05818116765649,0.0,0.0,0.0,0.0,-176.51059764914245,0.0,-106.36078227297229,0.0,325.00580383782915,320.4270236062671,319.42064471006296,312.9249403920604,815.209127628816,988.0409393784588,421.319195726054,469.01328726049627,95981.23257244389,93236.1377342647,95966.05923114198,93214.63348980495,0.009938586787917945,0.0076057324215141305,0.00962902816194476,0.0073117355350517735,0.0096806086625424,0.009999997999999998,0.0096329298469068,0.009999998497528102,-0.0009681762903165885,0.0,-0.0010621725995541916,0.0,-0.0026108335307058633,0.0,-0.0009982554920125988,0.0,61.6248655341625,45.24566090547753,72.48348708803101,53.86793138694444,-0.0036252751528024554,0.0,-0.0017207496653044742,0.0,173.229289596188,0.0,37.51573889781942,0.0,445.0468272018651,0.0,0.0,0.0,570.0986074252949,594.1593397075534,0.0,0.0,570.0986074252949,594.1593314068919,0.0,0.0,287.288364254563,296.44717073271516,283.95073866742047,291.71558864180827,300.4327888370215,307.14761108419214,294.0668935939267,307.14761965909935,296.2561397367146,307.14761108419214,290.1628350783395,307.14761965909935,305.7179575981263,307.14761108419214,291.3407575577451,307.14761965909935,298.4539915280246,307.14761108419214,283.4892503036666,307.14761965909935,290.5534227087708,307.14761108419214,286.2581158585043,307.14761965909935,0.4327923157115168,0.0,0.29899995767404297,0.0,2.7913356810854473,4.77959759969009,1.8890762325633983,3.718208897572374
Model_52,81.51386878000324,30.982209439555305,-0.2516045383217574,8.000062717761026,0.0,0.0,0.0,0.0,-183.86894513529452,0.0,-109.37505173418363,0.0,325.04489377806493,320.4341958381091,319.6771879179454,312.88986437981157,827.5868240962689,986.3475543458693,438.8490865352931,467.6447497926557,95981.19930221289,93236.1307206631,95965.94489678564,93214.67051646703,0.009944963457438217,0.0076020542868067,0.009631472936116943,0.007309102994215017,0.009687077843708609,0.009999997999999998,0.009634216673138428,0.009999998497528102,-0.0010455961798998545,0.0,-0.0011467409232062671,0.0,-0.002890486412421257,0.0,-0.00109764069944597,0.0,61.64872662203198,45.21553366121455,72.281122420126,53.84698843301277,-0.0036898227510095303,0.0,-0.001740342234000969,0.0,168.69073011629786,0.0,38.86964351041835,0.0,452.3699989838912,0.0,0.0,0.0,569.7153853771603,594.1542003753351,0.0,0.0,569.7153853254723,594.1541789632781,0.0,0.0,287.2862533500242,296.45188941633666,283.9885620222904,291.7154540000492,301.18681264254565,307.14761108419214,294.27225271684705,307.14761965909935,296.83923744306253,307.14761108419214,290.1569008302374,307.14761965909935,306.8152000387659,307.14761108419214,291.2791425843967,307.14761965909935,298.89367854789214,307.14761108419214,283.6940506234857,307.14761965909935,290.55132806170246,307.14761108419214,286.3646015021806,307.14761965909935,0.47664404634307866,0.0,0.3266993759780326,0.0,2.4407803135034727,4.753117672184372,1.6366611989339364,3.6967312198539
Model_53,81.6049915758359,31.010542871116904,-0.3121497075325473,8.030861829474137,0.0,0.0,0.0,0.0,-188.7076890034027,0.0,-107.87471351937296,0.0,325.024770964303,320.44818777233934,319.56177991116135,312.9098643028261,820.4653709739946,987.3880344260521,426.55634116459373,468.0121088383305,95981.40926344694,93236.17212558723,95966.27748182845,93214.66861066975,0.009938117178161848,0.007601782966556805,0.009632194817315459,0.0073096083089381906,0.00968105536391536,0.009999997999999998,0.009639815455629138,0.009999998497528102,-0.0011278838436359232,0.0,-0.0012466603448586658,0.0,-0.003294377534905508,0.0,-0.0012325435589920853,0.0,61.672318770796316,45.22389177944758,72.62792797964788,53.85919618720024,-0.0036476008895008883,0.0,-0.0017260061301889841,0.0,171.63850188499435,0.0,37.00865579712485,0.0,458.93968605253866,0.0,0.0,0.0,569.2954394911968,594.1043560036402,0.0,0.0,569.295449622032,594.1043563393757,0.0,0.0,287.2764191471491,296.4483934099909,283.92293226619284,291.7144170499545,301.6956977063479,307.14761108419214,294.01407341463414,307.14761965909935,296.8385301276046,307.14761108419214,289.5333362461638,307.14761965909935,307.91950794701984,307.14761108419214,290.6968292747537,307.14761965909935,298.6064345630754,307.14761108419214,283.55687411726706,307.14761965909935,290.5466599047004,307.14761108419214,286.2367171426264,307.14761965909935,0.5191601250282668,0.0,0.35591078765465994,0.0,2.634972565740591,4.767721728054209,1.766218752317881,3.7083962680301052
Model_54,81.9483593857212,31.116892680178076,-0.5878434626265546,8.105801430527338,0.0,0.0,0.0,0.0,-189.4864965003802,0.0,-100.79649624177897,0.0,325.13696186884187,320.4946065098261,319.41504306251016,312.9897126362004,808.3300758100468,989.1445695100475,395.1247454046196,470.1153001261775,95981.34405136488,93236.16414270605,95967.25942820223,93214.73537749957,0.00991658083863673,0.007598615081161914,0.009614518050848005,0.0073114707308655335,0.009662271744257794,0.009999997999999998,0.009653012090130836,0.009999998497528102,-0.0012153191202713617,0.0,-0.0013490300612340493,0.0,-0.003778709579550961,0.0,-0.0013918304477806493,0.0,61.68424909885317,45.21960541572177,73.8680748294298,53.88529040674422,-0.0035838981290098526,0.0,-0.0017017535374575998,0.0,180.78588117267,0.0,30.29074215548377,0.0,459.3819964994266,0.0,0.0,0.0,569.0556069277984,593.9787247669528,0.0,0.0,569.0556069277984,593.9787246348723,0.0,0.0,287.2658205814893,296.4450267506211,283.6491571393959,291.71271637799146,302.0698110596026,307.14761108419214,293.43748676788886,307.14761965909935,296.782391973833,307.14761108419214,288.6382563576159,307.14761965909935,308.92246754320786,307.14761108419214,289.7747993393636,307.14761965909935,298.1894856356,307.14761108419214,283.3322918026167,307.14761965909935,290.5982071749313,307.14761108419214,285.8166477128089,307.14761965909935,0.6612949323356485,0.0,0.45121261922629624,0.0,2.9647543773380716,4.795748147113659,1.969463763114198,3.7286160909757236
Model_55,81.40879842303345,30.992779061440835,-0.27643478734453236,7.988995146593698,0.0,0.0,0.0,0.0,-191.1215038597354,0.0,-109.6896880969384,0.0,325.062190566952,320.4281221398529,319.7150339589727,312.8813479216371,829.5133372346955,986.5080818806109,439.1543380536262,467.8584703593477,95981.33370376354,93236.18678943354,95966.1460155064,93214.69066143592,0.009941548348828946,0.00759797927546548,0.009628789284606688,0.007307550086499249,0.00968440320319819,0.009999997999999998,0.009635894080600872,0.009999998497528102,-0.0011383925066144403,0.0,-0.001254173568228073,0.0,-0.003301396640106607,0.0,-0.0012371204074042965,0.0,61.67406582377645,45.195251336547216,72.441872306251,53.841122515753746,-0.0036964147682280726,0.0,-0.001741371838879018,0.0,168.43462446293006,0.0,38.041416867000486,0.0,460.5625230682513,0.0,0.0,0.0,569.211669074463,594.23487525297,0.0,0.0,569.2116818866095,594.2348754091546,0.0,0.0,287.27674089646257,296.45319335268215,283.9496398190922,291.71510850776,301.8820426796963,307.14761108419214,294.18379426102405,307.14761965909935,297.1392810062994,307.14761108419214,289.7245006170248,307.14761965909935,308.0612891713778,307.14761108419214,290.8400642642545,307.14761965909935,298.9394118139234,307.14761108419214,283.708910970764,307.14761965909935,290.547601947989,307.14761108419214,286.3186123921822,307.14761965909935,0.528622071511872,0.0,0.3608104356210629,0.0,2.3826765558940397,4.750247617347566,1.588896219941851,3.6929278039156848
Model_56,82.57526170182523,31.186566183510834,-0.7166053774532386,8.195011142492806,0.0,0.0,0.0,0.0,-163.8640175671228,0.0,-92.91061435088287,0.0,325.26368142303346,320.53707641783706,319.1084202261347,313.0694650301301,783.6397967242772,991.1038234122045,361.95969852850914,472.1379681917013,95981.01337942174,93235.97736141378,95967.58891455339,93214.68265149914,0.009896361525440154,0.007600363823344073,0.00959992182183815,0.007312212375445803,0.009640884814246487,0.009999997999999998,0.009647000603618155,0.009999998497528102,-0.0009010503829365208,0.0,-0.0009846518550799548,0.0,-0.0023766526724600225,0.0,-0.0009200283757664351,0.0,61.62489653593927,45.24040312775168,74.42709217202389,53.886267669478805,-0.0035643253055079953,0.0,-0.0016919668860119527,0.0,189.2091306832499,0.0,26.031229859958003,0.0,427.9521150198239,0.0,0.0,0.0,570.3396630237442,593.8665650166023,0.0,0.0,570.3396630124374,593.8665591578326,0.0,0.0,287.27039884186723,296.43978616080875,283.52660261185594,291.7133368416263,299.52394674042966,307.14761108419214,293.5318921741237,307.14761965909935,295.64675664513004,307.14761108419214,289.90713673719915,307.14761965909935,304.4723108237764,307.14761108419214,291.06455349862705,307.14761965909935,298.06719230011305,307.14761108419214,283.19653186561135,307.14761965909935,290.5889888596349,307.14761108419214,285.48171408334673,307.14761965909935,0.5266804094588919,0.0,0.36261574884913583,0.0,3.501647660749475,4.83437026868436,2.3450740574866744,3.7638881948545144
Model_57,81.88778955887578,31.12098163529036,-0.6495340419712484,8.107260150513563,0.0,0.0,0.0,0.0,-196.02804089254454,0.0,-100.31896159954444,0.0,325.12893023259574,320.46533302973654,319.4108002891293,312.99174944831145,807.848782390567,988.9385010866519,391.83320958003554,470.2410524187717,95981.45870327896,93236.1506183683,95967.59405685673,93214.73826662076,0.009914815819899855,0.007596051724583713,0.009614183736359232,0.007310174640384189,0.009660831841221127,0.009999997999999998,0.009660407370957842,0.009999998497528102,-0.0012768040471167824,0.0,-0.0014211357447375223,0.0,-0.004125958097641738,0.0,-0.0015007428343078663,0.0,61.72545592731384,45.20806442147723,74.17889005782588,53.88880241203236,-0.0035812494594088195,0.0,-0.0016994596851881763,0.0,180.7019263947666,0.0,28.89141325165563,0.0,465.96569668493555,0.0,0.0,0.0,568.8094035600064,594.1207955149174,0.0,0.0,568.8094035600064,594.1207955149174,0.0,0.0,287.2539204974964,296.4449203861573,283.5845526651591,291.7096969712473,302.4734322258116,307.14761108419214,293.2270718090777,307.14761965909935,296.903551368115,307.14761108419214,288.1976512728154,307.14761965909935,309.7306470796317,307.14761108419214,289.2963611549023,307.14761965909935,298.16981653852366,307.14761108419214,283.31260940881924,307.14761965909935,290.583045876272,307.14761108419214,285.7262044564691,307.14761965909935,0.712524538715878,0.0,0.48438954434986276,0.0,2.9580502864319174,4.793883685854834,1.954097240457115,3.7304921526403816
Model_58,82.24870959715716,31.21387774816145,-0.9336749520755936,8.20590987780456,0.0,0.0,0.0,0.0,-197.3097851996639,0.0,-91.99739277477703,0.0,325.4061494540462,320.51501770125685,319.2918628751413,313.07102793172146,790.1838720836698,990.9579706786039,354.7590276853497,472.18307942789687,95981.5400533032,93236.13075234277,95968.84600662251,93214.80132326538,0.00988307260487805,0.00758765588803896,0.009588729064690679,0.007306950395722754,0.009629654828622193,0.009999997999999998,0.009662872861928606,0.009999998497528102,-0.0013635626752463255,0.0,-0.0015106098512195122,0.0,-0.004727174682910677,0.0,-0.0016859400379906316,0.0,61.74635015926344,45.18527404461716,75.59162923437248,53.890949391962025,-0.003540895891196899,0.0,-0.0016788966587304149,0.0,189.9320097060249,0.0,20.652195340332742,0.0,465.18796868053244,0.0,0.0,0.0,568.1791751316428,593.9929108138821,0.0,0.0,568.1791751316428,593.9929178965493,0.0,0.0,287.229298234534,296.4398572587746,283.2702243983202,291.70455961384266,302.6621719302213,307.14761108419214,292.25020945889196,307.14761965909935,296.88836288967855,307.14761108419214,287.0357372912292,307.14761965909935,310.5138880471652,307.14761108419214,287.9766666548215,307.14761965909935,297.92880133904055,307.14761108419214,283.1216927216928,307.14761965909935,290.59062564367633,307.14761108419214,285.11363299143915,307.14761965909935,0.9941999236666128,0.0,0.6709143817412372,0.0,3.340510326974641,4.825297532240451,2.1684223618478433,3.75553087811447
Model_59,81.70940682829914,31.136319134884523,-0.8462250597937329,8.121562115222718,0.0,0.0,0.0,0.0,-210.55597369332781,0.0,-97.24644193143945,0.0,325.23886891939907,320.52435319698947,319.5020038410596,313.02031502078364,807.1991996801809,988.867589747153,379.12404676950416,470.1373425444573,95981.82188984008,93236.20630690902,95968.60846228396,93214.89087389626,0.009904457166790502,0.0075880638608726665,0.009595981475528995,0.007308194769082814,0.00965145184865127,0.009999997999999998,0.009667304892747537,0.009999998497528102,-0.001391788107107091,0.0,-0.0015476574634630915,0.0,-0.004849260388725569,0.0,-0.0017170576655467613,0.0,61.83248913035051,45.18195957321002,75.11664510224519,53.90642691337285,-0.0035739796455176867,0.0,-0.0016921816201098368,0.0,181.39254877241157,0.0,24.088856527701502,0.0,478.7112655555881,0.0,0.0,0.0,567.7722797447908,593.7202227370441,0.0,0.0,567.7722797447908,593.7202229884153,0.0,0.0,287.2201626813116,296.44272616277635,283.362839256986,291.70262280197755,303.11578388951705,307.14761108419214,292.59502201744465,307.14761965909935,297.17453952996283,307.14761108419214,287.1718729429818,307.14761965909935,311.09349950411894,307.14761108419214,288.15174042965594,307.14761965909935,298.13457087384916,307.14761108419214,283.26882206267163,307.14761965909935,290.55703149087384,307.14761108419214,285.4000141608787,307.14761965909935,0.885019113999354,0.0,0.595413201224358,0.0,2.9221011603618154,4.791596941087635,1.897040939274754,3.7268231024448437
Model_6,81.82575080261668,31.090934373637996,-0.6226559947951866,8.095087867339942,0.0,0.0,0.0,0.0,-192.07901377250755,0.0,-100.62332650697027,0.0,325.2177107704732,320.446216134491,319.5794221046681,312.9862163457707,815.4999512292037,988.7647088693215,400.3957847326765,469.73591028875717,95981.22656759813,93236.0913655459,95967.38036181555,93214.75791666872,0.009914464767921176,0.007594966910561526,0.0096031031088031,0.0073105497943011044,0.009660885311258277,0.009999997999999998,0.009650392626538525,0.009999998497528102,-0.0012495438495654983,0.0,-0.0013802764216685511,0.0,-0.0039060081743498625,0.0,-0.0014360561068874173,0.0,61.68758077709578,45.19473006542539,73.97893099499274,53.88631494347837,-0.0036146529698917783,0.0,-0.001710808420481344,0.0,179.96558441285737,0.0,29.630390104183494,0.0,461.0501154836666,0.0,0.0,0.0,568.9969890566953,594.2277144629462,0.0,0.0,568.9969893151349,594.2276976488674,0.0,0.0,287.26369701340656,296.44947517303297,283.60416269261833,291.71042037951645,302.3437970586335,307.14761108419214,293.4489882781457,307.14761965909935,297.14065835244713,307.14761108419214,288.60777046680664,307.14761965909935,309.2708854320788,307.14761108419214,289.6766109206913,307.14761965909935,298.4084390938459,307.14761108419214,283.43517127120015,307.14761965909935,290.6246376805039,307.14761108419214,285.7972103375868,307.14761965909935,0.7276617524697142,0.0,0.49428744810692943,0.0,2.758621219318365,4.780854640307942,1.8211951166128253,3.718551845310771
Model_60,81.74246404603457,31.014511181518557,-0.3297972628912938,8.023250760013529,0.0,0.0,0.0,0.0,-174.78427092924255,0.0,-106.07920813036921,0.0,325.09752092230656,320.46983785645773,319.57024428848325,312.92395452935534,821.329800631562,987.3681350348035,426.63746523340336,468.428817768404,95981.08892909062,93236.11201945544,95966.05872605395,93214.66019590723,0.00994108590534647,0.007603164395090637,0.009621838545372314,0.007309750690988022,0.009683292974963656,0.009999997999999998,0.009632441289662412,0.009999998497528102,-0.0009317148096058795,0.0,-0.0010163396754482312,0.0,-0.0024395876299305444,0.0,-0.0009404460744209337,0.0,61.63247523695687,45.22436963196989,72.53171103537392,53.84700838544408,-0.0036583865253432403,0.0,-0.0017305043660797931,0.0,172.16312958003553,0.0,37.17729211771927,0.0,441.2981581930118,0.0,0.0,0.0,570.269895088031,593.9899181228325,0.0,0.0,570.269895088031,593.98990567184,0.0,0.0,287.29077316104025,296.4501914273065,283.9247901873688,291.717211787638,300.2176968211921,307.14761108419214,294.1857306848651,307.14761965909935,296.35295362784683,307.14761108419214,290.4842870311743,307.14761965909935,305.19544759974156,307.14761108419214,291.59699060087223,307.14761965909935,298.69001740429655,307.14761108419214,283.59507796963334,307.14761965909935,290.573492156356,307.14761108419214,286.2679336973025,307.14761965909935,0.4368322234727831,0.0,0.300481985908577,0.0,2.616911443530932,4.7673787926753075,1.7618867023259572,3.706967363046954
Model_61,81.62161051930221,31.05408280778218,-0.5830727423828137,8.062680904642496,0.0,0.0,0.0,0.0,-202.58829346930756,0.0,-103.47570169241267,0.0,325.0570392666774,320.46707473448606,319.46044437732195,312.9449347772831,815.9642067485058,987.7358627557369,405.570082384106,468.72722969156604,95981.64736714587,93236.22185739233,95967.40323501857,93214.76455439407,0.00992338634711678,0.00759540863451804,0.009612853738814408,0.007309679973554369,0.00966907453836214,0.009999997999999998,0.00965398557042481,0.009999998497528102,-0.0012990084458730415,0.0,-0.0014464886199240833,0.0,-0.004212867781618479,0.0,-0.0015280387244936196,0.0,61.75981476595057,45.20427919374278,73.82961293361332,53.88610632722532,-0.00361881263498627,0.0,-0.0017132477265869813,0.0,175.78633845259245,0.0,30.802506153610082,0.0,472.59204606672597,0.0,0.0,0.0,568.6736280827007,593.9949511299407,0.0,0.0,568.6736280988532,593.9949514423101,0.0,0.0,287.248635921499,296.44659531446,283.64718616540137,291.7095738020513,302.7561586205783,307.14761108419214,293.38998662574704,307.14761965909935,297.1433207333225,307.14761108419214,288.27569598287835,307.14761965909935,310.0878457987401,307.14761108419214,289.3593848344371,307.14761965909935,298.4140504474237,307.14761108419214,283.43428097884026,307.14761965909935,290.55485805039575,307.14761108419214,285.8696486690357,307.14761965909935,0.685291385231788,0.0,0.46514497511064445,0.0,2.72869037231465,4.775312121531348,1.8007012815554837,3.713969916587549
Model_62,81.37852379276369,31.017099755835403,-0.5025064217872719,8.027702621470349,0.0,0.0,0.0,0.0,-202.10779366608432,0.0,-105.81770928142437,0.0,325.12964001453724,320.4642936033155,319.74409410596024,312.92447382222,826.7026391810692,986.946217978208,422.6716885834276,467.6753318609341,95981.48197867871,93236.2077318789,95967.0440938459,93214.78857510391,0.009926933603456629,0.0075930219730772075,0.009609755341140364,0.007307371752330472,0.009672407625100955,0.009999997999999998,0.009646253618155387,0.009999998497528102,-0.0012839745137619126,0.0,-0.0014206206318526891,0.0,-0.004045955373542239,0.0,-0.0014789079325310936,0.0,61.7302367452754,45.179030942199375,73.42451632369568,53.86478739060924,-0.003676614955564529,0.0,-0.0017311708548053628,0.0,172.0541302875141,0.0,32.884727114488776,0.0,471.10108235354545,0.0,0.0,0.0,568.3106751477951,594.0201001679907,0.0,0.0,568.3106751477951,594.0201001679907,0.0,0.0,287.2546983637538,296.4522178547359,283.7170904328865,291.71032659099296,302.7891857099015,307.14761108419214,293.7058225197868,307.14761965909935,297.47250003230494,307.14761108419214,288.7190115037958,307.14761965909935,309.8551266499758,307.14761108419214,289.7739810337587,307.14761965909935,298.8141086092715,307.14761108419214,283.630551582943,307.14761965909935,290.56776849135844,307.14761108419214,286.0261028864481,307.14761965909935,0.6725177367178162,0.0,0.45520754728961393,0.0,2.4264088624131803,4.753841298133163,1.5973729632014215,3.6958335206286743
Model_63,81.19171656016799,30.944487374720225,-0.13612606678404135,7.943009462366382,0.0,0.0,0.0,0.0,-190.24654672785664,0.0,-113.6396968372621,0.0,325.0563097496366,320.40199806208034,319.89550269907926,312.83055662665714,838.5658850185754,985.3939250134047,457.9168329704409,466.61909015495485,95981.21599660798,93236.20772395897,95965.61513778064,93214.69548695182,0.00995401341947989,0.007597526129030672,0.009633863549733484,0.007304126111793787,0.009694678573655306,0.009999997999999998,0.00962696630578259,0.009999998497528102,-0.0010843066735664675,0.0,-0.0011886705029946697,0.0,-0.0030239397131642705,0.0,-0.001143807039928929,0.0,61.66337599176223,45.18016451344172,71.80984372120821,53.80863367235654,-0.0037521165838959782,0.0,-0.0017597529189630108,0.0,162.7975087530286,0.0,41.4761829765789,0.0,459.0780130609126,0.0,0.0,0.0,569.4305354126959,594.327552792631,0.0,0.0,569.4305354126959,594.3275529488157,0.0,0.0,287.28599435147794,296.4580257881792,284.08208413503473,291.71669409892513,301.63845748021316,307.14761108419214,294.4867063333872,307.14761965909935,297.2252420933613,307.14761108419214,290.27087167178166,307.14761965909935,307.41193653206267,307.14761108419214,291.35331366176706,307.14761965909935,299.3123240365046,307.14761108419214,283.8901651171054,307.14761965909935,290.51916585042807,307.14761108419214,286.52566722500404,307.14761965909935,0.47316714084962036,0.0,0.32222374616863186,0.0,2.124623312275884,4.729180391256118,1.4137122256759813,3.6754676430159625
Model_64,81.53184898013244,31.01220365191726,-0.4195769477622355,8.01375710465873,0.0,0.0,0.0,0.0,-192.7962667531375,0.0,-106.33658592810808,0.0,325.1052318866096,320.4394216572792,319.8497338749798,312.9264528145215,828.7724570667098,985.9916833873626,429.4259678759489,468.1260701146175,95981.1911269585,93236.16110337703,95966.5834514618,93214.70745797771,0.009930924459376513,0.007595525703814842,0.009613359970925536,0.007308563171697371,0.009675407763705379,0.009999997999999998,0.009639741658213536,0.009999998497528102,-0.0011954585148764337,0.0,-0.0013146905938669037,0.0,-0.0035630616178484896,0.0,-0.001324703946389921,0.0,61.660180170408665,45.182896333546495,73.03077831077371,53.852945168728624,-0.003690972105346471,0.0,-0.001735560895315781,0.0,172.08208565982878,0.0,34.745642041221124,0.0,461.58924544400617,0.0,0.0,0.0,569.3711801421418,594.2538206995106,0.0,0.0,569.3711801421418,594.2538144004723,0.0,0.0,287.27607989016315,296.45453070836516,283.8042649927314,291.71451635683894,302.21943567759655,307.14761108419214,293.9936854288483,307.14761965909935,297.34715003230497,307.14761108419214,289.37104659021156,307.14761965909935,308.69746832660314,307.14761108419214,290.44749138749796,307.14761965909935,298.9077934921661,307.14761108419214,283.6850433387175,307.14761965909935,290.59874315296395,307.14761108419214,286.14200346147635,307.14761965909935,0.6193711480180908,0.0,0.42105614976578903,0.0,2.395777408308835,4.7517789941855035,1.5873658111290583,3.6955531636544756
Model_65,81.32387909739946,31.004590386009788,-0.4022910938862865,8.010803735041936,0.0,0.0,0.0,0.0,-200.52681099471724,0.0,-108.0614664426908,0.0,325.0524087546438,320.4363399249822,319.8650583072202,312.9015352829771,831.2346132805685,986.0322514632167,434.13449403327417,467.7207466266571,95981.34845356163,93236.20800482082,95966.71193248263,93214.76715675037,0.00993529754046196,0.007592530198866125,0.009616232864997578,0.007305794012066802,0.009679715853577775,0.009999997999999998,0.009641030100306898,0.009999998497528102,-0.001251061849752867,0.0,-0.001380549545525763,0.0,-0.00384357514332095,0.0,-0.001413983271453723,0.0,61.71796650411887,45.16905348254913,72.99164541915684,53.84421982662273,-0.003706576597835568,0.0,-0.0017401804511225972,0.0,169.45548761750925,0.0,35.146172510030695,0.0,469.83738537265015,0.0,0.0,0.0,568.8964826845421,594.1203278532602,0.0,0.0,568.8964866903569,594.1203136045453,0.0,0.0,287.26379941204976,296.45402014806797,283.8133520949766,291.71221889170374,302.6560613600388,307.14761108419214,293.9464649265062,307.14761965909935,297.51661417380063,307.14761108419214,289.0951613164271,307.14761965909935,309.47685098691653,307.14761108419214,290.16109609271524,307.14761965909935,299.0048537764497,307.14761108419214,283.72537206751736,307.14761965909935,290.5626990486189,307.14761108419214,286.1676815942497,307.14761965909935,0.6254411630657406,0.0,0.42364483476013565,0.0,2.3048806306735585,4.745662534510662,1.5203321537764498,3.6897204348427084
Model_66,80.94094946874495,30.933955632388027,-0.15886730481505412,7.925360833422536,0.0,0.0,0.0,0.0,-203.88597043131318,0.0,-115.27352862902869,0.0,325.03251129542883,320.4053967181543,320.0546011193668,312.8275332137148,844.4796460361816,984.5818201699585,464.17591675012113,465.7148839343779,95981.35743014053,93236.25589099048,95965.90068373445,93214.74277787344,0.009953598879728638,0.007591135041006469,0.009632530070424812,0.007300444450955555,0.009694627619124537,0.009999997999999998,0.009630082151429496,0.009999998497528102,-0.0012170355453077046,0.0,-0.0013413406179195607,0.0,-0.003623448236278469,0.0,-0.001342785956591827,0.0,61.7109382626393,45.14374557960499,71.95573802229042,53.78950718341245,-0.003782053424600226,0.0,-0.0017673695238410595,0.0,160.3403569471814,0.0,40.75304593151349,0.0,474.0718053963353,0.0,0.0,0.0,568.8886896333387,594.1799012175026,0.0,0.0,568.8886896171863,594.1799012175026,0.0,0.0,287.27238281537717,296.45972490296873,284.0430035099338,291.71462350493147,302.6586980180908,307.14761108419214,294.40514171539326,307.14761965909935,297.713338442901,307.14761108419214,289.69116239702794,307.14761965909935,309.19083245840733,307.14761108419214,290.75252473590695,307.14761965909935,299.5075494653529,307.14761108419214,283.9796741802616,307.14761965909935,290.4999722468099,307.14761108419214,286.501160788241,307.14761965909935,0.5302392153190115,0.0,0.35804192179615574,0.0,1.9361237584719757,4.714571624064737,1.2739188451041834,3.6629569852768284
