Model,day_urban_T2,day_urban_TC_URB,day_urban_SNET_URB,day_urban_LNET_URB,day_urban_LNET_plus_SNET_URB,day_urban_GRDFLX,day_urban_HFX,day_urban_LH_URB,day_urban_LH,day_urban_LWDNB,day_urban_LWUPB,day_urban_QC_URB,day_urban_SH_URB,day_urban_SWDNB,day_urban_SWUPB,day_urban_TB_URB,day_urban_TG_URB,day_urban_TR_URB,day_urban_TS_URB,day_urban_RH,day_urban_WS,day_nonurban_T2,day_nonurban_TC_URB,day_nonurban_SNET_URB,day_nonurban_LNET_URB,day_nonurban_LNET_plus_SNET_URB,day_nonurban_GRDFLX,day_nonurban_HFX,day_nonurban_LH_URB,day_nonurban_LH,day_nonurban_LWDNB,day_nonurban_LWUPB,day_nonurban_QC_URB,day_nonurban_SH_URB,day_nonurban_SWDNB,day_nonurban_SWUPB,day_nonurban_TB_URB,day_nonurban_TG_URB,day_nonurban_TR_URB,day_nonurban_TS_URB,day_nonurban_RH,day_nonurban_WS,night_urban_T2,night_urban_TC_URB,night_urban_SNET_URB,night_urban_LNET_URB,night_urban_LNET_plus_SNET_URB,night_urban_GRDFLX,night_urban_HFX,night_urban_LH_URB,night_urban_LH,night_urban_LWDNB,night_urban_LWUPB,night_urban_QC_URB,night_urban_SH_URB,night_urban_SWDNB,night_urban_SWUPB,night_urban_TB_URB,night_urban_TG_URB,night_urban_TR_URB,night_urban_TS_URB,night_urban_RH,night_urban_WS,night_nonurban_T2,night_nonurban_TC_URB,night_nonurban_SNET_URB,night_nonurban_LNET_URB,night_nonurban_LNET_plus_SNET_URB,night_nonurban_GRDFLX,night_nonurban_HFX,night_nonurban_LH_URB,night_nonurban_LH,night_nonurban_LWDNB,night_nonurban_LWUPB,night_nonurban_QC_URB,night_nonurban_SH_URB,night_nonurban_SWDNB,night_nonurban_SWUPB,night_nonurban_TB_URB,night_nonurban_TG_URB,night_nonurban_TR_URB,night_nonurban_TS_URB,night_nonurban_RH,night_nonurban_WS
WRF_PCE_07_LA_68,299.5849,310.94275,517.6866,-257.46323,260.2234,-74.253296,118.09795,0.0,113.68356,14682347.0,19680734.0,0.010247294,158.25157,24669592.0,3303726.5,316.19565,324.65036,302.89536,303.28375,51.448353,1.6991489,297.0679,303.03995,1.4952427,-0.57911307,0.9161295,-28.00628,176.78653,0.0,28.07869,14127057.0,20134538.0,0.009864864,0.31134856,25170540.0,5851672.0,307.2103,306.5755,298.9041,307.187,36.609535,4.235738,293.46756,297.7428,0.0,-107.72527,-107.72527,86.94319,1.0222572,0.0,-0.907458,14206374.0,17584930.0,0.010213459,15.38163,0.0,0.0,303.72787,297.99838,294.97537,296.62695,67.903114,0.8892027,295.69894,307.19122,0.0,0.0,0.0,31.668015,-29.524862,0.0,5.307057,13862093.0,17235918.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,307.19122,307.19122,43.761665,3.2152476
WRF_PCE_07_LA_69,299.54596,310.7157,519.8758,-262.04495,257.83084,-66.480064,118.91175,0.0,112.33607,14671658.0,19663750.0,0.010210221,161.36288,24361864.0,3199411.8,315.97018,324.3837,307.20187,303.27603,51.388542,1.9234595,301.08615,307.1912,0.0,0.0,0.0,-25.828865,172.0409,0.0,28.229595,14194294.0,20092366.0,0.009999998,0.0,24689990.0,5791262.5,307.1912,307.1912,303.1492,307.1912,36.670826,4.2747717,293.26816,296.95245,0.0,-102.68481,-102.68481,81.346596,-1.3212972,0.0,-1.0216986,14181745.0,17505530.0,0.010216541,11.245564,0.0,0.0,302.93835,297.14957,294.48303,296.17084,68.77827,0.9628349,282.50296,293.53827,0.0,-0.73252743,-0.73252743,32.022255,-29.388613,0.0,4.9969254,13862986.0,17237974.0,0.009555554,0.16427395,0.0,0.0,307.19107,304.9723,307.14932,307.1395,43.83045,3.198827
WRF_PCE_07_LA_70,299.5147,310.01654,523.66693,-250.7514,272.91547,-68.13355,122.031456,0.0,113.72607,14091933.0,18845194.0,0.010202623,157.60863,24657950.0,3415967.5,315.60272,324.21634,310.57355,303.20712,51.453335,2.2309053,297.108,303.1492,0.26050806,-0.3319933,-0.071485244,-25.979187,172.1969,0.0,28.052355,13861779.0,19281710.0,0.00986842,0.19212054,24768724.0,5843075.0,307.20615,306.5603,307.1957,307.18533,36.683487,4.1301985,293.31256,296.96042,0.0,-99.77308,-99.77308,78.65879,-1.6476662,0.0,-0.9902439,13834978.0,17109298.0,0.010182725,11.6392565,0.0,0.0,302.9047,297.1928,287.1325,296.16534,68.610535,1.1634119,288.76453,300.04724,0.0,-0.25861117,-0.25861117,30.585026,-29.440216,0.0,5.2350416,13542253.0,16829248.0,0.009767441,0.011364039,0.0,0.0,307.16995,306.0123,299.9985,307.1541,43.82038,3.1421387
WRF_PCE_07_LA_71,299.52396,309.89365,516.48083,-249.40157,267.07928,-65.20545,121.68398,0.0,113.012375,14276391.0,19114320.0,0.010199377,160.43526,24430010.0,3445109.0,315.53036,324.02612,310.48965,303.2196,51.396484,2.3459613,301.0752,307.1912,0.0,0.0,0.0,-26.019558,172.1484,0.0,28.312237,13974541.0,19521754.0,0.009999998,0.0,24767530.0,5843816.0,307.1912,307.1912,307.1912,307.1912,36.702484,4.2174873,293.39517,297.0662,0.0,-100.42575,-100.42575,79.671974,-1.5968336,0.0,-0.9502371,13859331.0,17151234.0,0.010183906,11.928511,0.0,0.0,303.01108,297.33246,287.8574,296.2451,68.36343,1.2034262,295.6904,307.19122,0.0,0.0,0.0,30.826614,-29.724571,0.0,5.367389,13550502.0,16858366.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.36475,307.19122,43.774822,3.1950064
WRF_PCE_07_LA_72,299.51825,310.49414,512.2628,-250.41263,261.8501,-69.14136,116.17014,0.0,111.125,14481872.0,19369980.0,0.010228252,153.23674,24246558.0,3429944.0,315.81842,323.9642,311.15176,303.2033,51.4909,1.7977511,301.04703,307.1912,0.0,0.0,0.0,-26.064415,170.15279,0.0,28.04405,14111481.0,19789994.0,0.009999999,0.0,24586318.0,5801597.0,307.1912,307.1912,307.1912,307.1912,36.6994,4.183571,293.50134,297.85635,0.0,-107.6075,-107.6075,87.029434,1.1080136,0.0,-0.8931467,14205387.0,17594758.0,0.010210056,15.924539,0.0,0.0,303.76184,298.11716,294.8809,296.66602,67.8289,0.96563023,295.69888,307.19122,0.0,0.0,0.0,31.642551,-29.557508,0.0,5.3202276,13862006.0,17235920.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,307.19122,307.19122,43.755882,3.2201219
WRF_PCE_07_LA_73,299.52478,310.7429,508.06207,-252.10544,255.9567,-67.4305,116.71978,0.0,111.97658,13892410.0,18584446.0,0.010202691,148.67906,24229076.0,3122654.2,316.02127,324.3957,302.81268,303.2178,51.409946,1.6669819,297.04025,303.0953,1.5785991,-0.6097185,0.96888053,-26.150019,174.00755,0.0,27.829779,13614174.0,19029838.0,0.009866665,0.4105379,24740024.0,5708195.5,307.21793,306.59317,299.02258,307.1898,36.59679,4.0332513,293.46216,297.46823,0.0,-106.35323,-106.35323,85.24945,0.103539266,0.0,-0.90143114,14204634.0,17570298.0,0.010187555,13.935458,0.0,0.0,303.5215,297.7377,294.9719,296.5218,67.82838,0.9256377,288.83514,300.04724,0.0,-0.3358962,-0.3358962,31.913244,-29.471838,0.0,5.206774,13864673.0,17241422.0,0.009767441,0.046629827,0.0,0.0,307.18185,306.01996,307.15506,307.1578,43.69148,3.21813
WRF_PCE_07_LA_74,299.5961,310.58936,502.90134,-247.16104,255.7403,-66.479416,117.711235,0.0,111.72984,14689110.0,19676566.0,0.010244797,159.5204,24198294.0,3526382.5,315.94177,324.00415,303.34906,303.33923,51.317398,1.8943536,293.06622,298.99942,2.0129468,-0.9147591,1.0981879,-25.773684,171.15843,0.0,27.36099,14146149.0,20082856.0,0.009733332,0.5916807,24581492.0,5755574.0,307.2189,305.94022,299.00925,307.17517,36.72618,4.2753124,293.53146,298.0393,0.0,-107.79523,-107.79523,87.45643,1.4113034,0.0,-0.87240666,14207556.0,17606550.0,0.010206423,16.635525,0.0,0.0,303.85617,298.29834,294.87485,296.73206,67.71124,0.9879614,295.70197,307.19122,0.0,0.0,0.0,31.628374,-29.56907,0.0,5.3293605,13863212.0,17236846.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,307.19122,307.19122,43.75391,3.2232304
WRF_PCE_07_LA_75,299.4353,310.02783,523.1578,-263.20187,259.9559,-65.86982,119.26157,0.0,111.33958,14659522.0,19621788.0,0.010198676,162.60808,24175468.0,3094091.0,315.41403,323.86172,310.32135,303.11438,51.669346,2.247768,293.0983,299.1072,2.4932096,-1.2174584,1.2757515,-26.398119,171.86151,0.0,27.280817,14250880.0,20086654.0,0.009736841,0.9340734,24767076.0,5831671.5,307.25122,306.0027,307.23676,307.19162,36.75147,4.273886,293.33313,296.61777,0.0,-99.09803,-99.09803,77.91695,-2.6327674,0.0,-0.99039245,13861932.0,17114642.0,0.010190471,9.990812,0.0,0.0,302.71524,296.89398,287.89597,296.06216,68.668205,1.1443114,289.13947,300.36475,0.0,-0.27279738,-0.27279738,31.055656,-29.623947,0.0,5.2615943,13563988.0,16867876.0,0.009777776,0.00577993,0.0,0.0,307.16748,306.06137,300.3134,307.15314,43.80964,3.1638029
WRF_PCE_07_LA_76,299.5364,310.4376,520.5005,-255.42928,265.0713,-73.16162,116.65905,0.0,112.332825,14681984.0,19655848.0,0.010251362,156.0248,24555200.0,3429927.8,315.90408,324.21478,311.24847,303.1993,51.53348,1.8644427,297.12033,303.1492,0.5470387,-0.42871356,0.11832507,-26.214518,172.01387,0.0,27.828655,14250893.0,20092064.0,0.00986842,0.28445426,24767896.0,5841661.0,307.21146,306.57257,307.2037,307.1869,36.6719,4.25446,293.57492,298.02658,0.0,-105.38379,-105.38379,84.471535,1.6906601,0.0,-0.86531335,13877415.0,17218970.0,0.010199228,16.92796,0.0,0.0,303.91507,298.3184,281.04965,296.80432,67.461174,0.9752058,288.98407,300.2096,0.0,-0.327261,-0.327261,30.391083,-29.590834,0.0,5.1780663,13467332.0,16855384.0,0.009772726,0.060634676,0.0,0.0,307.184,306.0488,293.1934,307.1594,43.62562,3.1556394
WRF_PCE_07_LA_77,299.5999,310.39517,534.7555,-265.8454,268.91006,-67.20827,124.19877,0.0,114.40471,14676630.0,19681812.0,0.01018847,169.82216,24741262.0,3183524.2,315.66998,324.36588,310.68945,303.3574,51.109737,2.3572192,293.23703,299.1072,0.91929567,-0.6877636,0.231532,-26.154806,172.08919,0.0,27.81495,14251357.0,20089082.0,0.009736841,0.41688517,24764786.0,5838750.5,307.20203,305.91663,307.17654,307.16562,36.56539,4.2835593,293.2513,296.36798,0.0,-99.51231,-99.51231,77.722824,-3.3725514,0.0,-1.0203068,14158925.0,17474074.0,0.010185653,8.702737,0.0,0.0,302.38654,296.61768,294.36002,295.905,68.95891,1.1737676,295.68365,307.19122,0.0,0.0,0.0,31.570099,-29.7031,0.0,5.360114,13860174.0,17235638.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,307.19122,307.19122,43.789906,3.2437954
WRF_PCE_07_LA_78,299.53568,310.69156,514.9495,-263.42175,251.52776,-65.75509,118.68151,0.0,112.30239,14670301.0,19659468.0,0.010211062,161.04013,24262558.0,3069257.2,315.9737,324.43204,306.8348,303.2566,51.421906,1.9371277,301.08505,307.1912,0.0,0.0,0.0,-25.702753,172.03014,0.0,28.232592,14195357.0,20091994.0,0.009999998,0.0,24557274.0,5703417.5,307.1912,307.1912,303.1492,307.1912,36.670414,4.2749715,293.2384,296.8162,0.0,-101.23325,-101.23325,79.208305,-1.674928,0.0,-1.029917,14162267.0,17493254.0,0.010193598,10.630625,0.0,0.0,302.82736,297.0038,287.63498,296.11014,68.764595,0.96506065,295.62,307.19122,0.0,0.0,0.0,30.75465,-29.59029,0.0,5.2813997,13755675.0,17209656.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.04724,307.19122,43.760418,3.2066877
WRF_PCE_07_LA_79,299.44348,309.83932,533.2345,-259.1206,274.11395,-65.186386,127.89313,0.0,114.33998,14452427.0,19355870.0,0.010138918,172.63126,24646632.0,3156226.5,314.8356,323.43793,310.05215,303.20328,51.435535,2.6769185,296.9555,303.03995,0.28856486,-0.34749842,-0.058933485,-26.441427,172.2979,0.0,27.991531,14110937.0,19790498.0,0.009864864,0.20313376,24769946.0,5843492.5,307.2037,306.54,307.19318,307.18344,36.79219,4.1994414,293.1813,295.7949,0.0,-94.211105,-94.211105,73.31817,-5.36448,0.0,-1.0506434,13826751.0,17016168.0,0.010157382,5.4715333,0.0,0.0,301.63425,296.01398,294.09793,295.61288,69.260345,1.2981548,295.67532,307.19122,0.0,0.0,0.0,31.253765,-29.882923,0.0,5.349678,13647503.0,16835374.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,307.19122,307.19122,43.788025,3.1766555
WRF_PCE_07_LA_80,299.48575,309.77313,521.45154,-253.9937,267.45782,-59.60789,127.15916,0.0,113.18242,14453569.0,19363566.0,0.010113441,173.67574,24243064.0,3184309.2,314.75378,323.10944,310.09454,303.24298,51.210148,2.8439543,301.03186,307.1912,0.0,0.0,0.0,-25.989883,170.54515,0.0,28.238476,14099292.0,19775882.0,0.009999999,0.0,24617278.0,5810309.5,307.1912,307.1912,307.1912,307.1912,36.713234,4.2761817,293.22388,295.7897,0.0,-94.17813,-94.17813,72.867134,-5.6791034,0.0,-1.0188732,13821339.0,17035074.0,0.01013358,5.6475244,0.0,0.0,301.6001,296.00458,294.2283,295.62723,69.00579,1.3650123,282.56387,293.53827,0.0,-0.5068718,-0.5068718,31.58763,-29.747091,0.0,5.1846576,13646117.0,16856278.0,0.009555554,0.013611213,0.0,0.0,307.14743,304.93155,307.10287,307.11514,43.62416,3.1945868
WRF_PCE_07_LA_81,299.5326,309.99466,533.0595,-263.07013,269.98944,-65.68104,127.56245,0.0,115.189026,14471480.0,19409942.0,0.0101561,175.5624,24683570.0,3082861.8,315.18146,323.88556,306.11383,303.28375,51.278988,2.6900086,297.1521,303.1492,7.644242e-05,-0.26958928,-0.26951286,-26.16356,172.3115,0.0,28.27778,14060620.0,19846264.0,0.00986842,0.07743864,24698118.0,5797605.5,307.19733,306.54385,303.1444,307.18173,36.707047,4.2657566,293.1953,295.88074,0.0,-95.78447,-95.78447,73.29554,-5.0267634,0.0,-1.0384083,14132562.0,17438284.0,0.010154474,6.440713,0.0,0.0,301.80222,296.11328,287.74774,295.66364,69.1606,1.3232931,295.68024,307.19122,0.0,0.0,0.0,31.00302,-29.813295,0.0,5.387601,13769671.0,17236768.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.36475,307.19122,43.79118,3.2605214
WRF_PCE_07_LA_82,299.53156,310.40573,522.6921,-258.7668,263.9253,-67.67857,119.20722,0.0,112.48094,14479052.0,19388434.0,0.010213497,158.8246,24419824.0,3276985.0,315.84705,324.30466,310.91022,303.23495,51.429703,2.0368683,301.0812,307.1912,0.0,0.0,0.0,-26.264677,172.07076,0.0,28.252872,14114025.0,19817248.0,0.009999998,0.0,24767376.0,5844190.5,307.1912,307.1912,307.1912,307.1912,36.685963,4.2166553,293.38202,297.13144,0.0,-102.89198,-102.89198,81.31801,-1.0004511,0.0,-0.9599666,14175020.0,17537544.0,0.010201853,12.464242,0.0,0.0,303.1621,297.3958,288.21173,296.30362,68.38052,1.0667766,295.69177,307.19122,0.0,0.0,0.0,31.114534,-29.62728,0.0,5.335592,13771550.0,17235566.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.36475,307.19122,43.77272,3.2309234
WRF_PCE_07_LA_83,299.7876,310.80994,520.8881,-251.06865,269.81955,-70.60982,122.070045,0.0,115.33781,14711778.0,19741342.0,0.010244869,165.01752,24994270.0,3721229.2,316.3098,324.73187,311.84354,303.57114,50.767883,2.0407052,293.2414,298.99942,0.9618353,-0.5078796,0.45395568,-26.584255,174.2442,0.0,28.041996,14258410.0,20126020.0,0.009733332,0.1491942,25002348.0,5894658.5,307.17676,305.87396,307.1508,307.15475,36.480663,4.2945976,293.6117,298.1877,0.0,-104.79316,-104.79316,84.67354,1.6795602,0.0,-0.830138,13870810.0,17214396.0,0.010202911,16.861984,0.0,0.0,303.99985,298.47635,281.6091,296.82703,67.486595,1.0292265,289.1612,300.36475,0.0,-0.28259012,-0.28259012,30.489895,-29.516102,0.0,5.266047,13452338.0,16840012.0,0.009777776,0.014748772,0.0,0.0,307.169,306.06454,293.4847,307.1542,43.778606,3.149255
WRF_PCE_07_LA_84,299.57346,309.9669,500.03036,-248.67021,251.36014,-58.771473,126.43206,0.0,114.70698,14462451.0,19394482.0,0.010156719,170.40132,24387868.0,3278300.8,315.39005,324.0499,301.87064,303.33878,51.088684,2.6138496,297.0919,303.0953,0.886919,-0.500877,0.38604194,-24.809263,174.49162,0.0,28.174665,14011121.0,19827974.0,0.009866665,0.42816874,24607964.0,5632031.5,307.21844,306.57764,299.01663,307.1889,36.65627,4.2914195,293.31985,296.45056,0.0,-96.43064,-96.43064,76.68212,-3.6897087,0.0,-0.980508,13529457.0,16694263.0,0.010165568,8.61626,0.0,0.0,302.3815,296.6948,294.31464,295.93134,68.730545,1.2672076,289.1318,300.36475,0.0,-0.26800048,-0.26800048,31.438091,-29.705683,0.0,5.294756,13423997.0,16467496.0,0.009777776,0.0055870176,0.0,0.0,307.16943,306.06247,307.14267,307.1535,43.809517,3.12714
WRF_PCE_07_LA_85,299.48022,309.8509,524.5042,-247.9864,276.51788,-60.881844,129.98218,0.0,114.87518,13696171.0,18336492.0,0.010123747,170.72507,24587352.0,3222344.0,314.76834,323.3046,306.19427,303.25134,51.292736,2.7806742,297.032,303.0953,0.25077513,-0.35234758,-0.101572484,-25.495285,172.13893,0.0,28.10381,13537284.0,18744996.0,0.009866665,0.18324116,24674274.0,5782927.5,307.20462,306.54944,303.09915,307.18573,36.771492,4.109391,293.1738,295.68787,0.0,-92.47969,-92.47969,70.84053,-5.8547974,0.0,-1.0384865,13815964.0,17029980.0,0.010137428,5.156207,0.0,0.0,301.46555,295.8857,287.65475,295.5481,69.24979,1.3658875,295.67758,307.19122,0.0,0.0,0.0,30.803925,-29.866121,0.0,5.414299,13548248.0,16846718.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.36475,307.19122,43.786934,3.2067437
WRF_PCE_07_LA_86,299.47458,310.35342,510.55923,-257.01108,253.54811,-66.295715,116.03456,0.0,110.58328,14443991.0,19347274.0,0.010197305,153.77348,23972700.0,3118186.5,315.76486,324.0474,306.51306,303.1471,51.52121,1.9257998,296.99948,303.0953,1.4454876,-0.5391631,0.90632445,-26.301397,170.15692,0.0,27.54291,14037257.0,19782258.0,0.009866665,0.34346223,24503206.0,5726995.0,307.21048,306.58307,303.11032,307.1869,36.681976,4.1831446,293.42703,297.23444,0.0,-103.978966,-103.978966,81.83119,-0.6585981,0.0,-0.9405838,14166085.0,17552340.0,0.010183082,13.066328,0.0,0.0,303.3621,297.53345,287.67148,296.3935,68.03479,1.0350039,288.82214,300.04724,0.0,-0.2709534,-0.2709534,31.227636,-29.634726,0.0,5.2336183,13750628.0,17241592.0,0.009767441,0.017997058,0.0,0.0,307.17316,306.01407,300.00235,307.15552,43.73673,3.2352355
WRF_PCE_07_LA_87,299.36575,309.7745,477.16144,-240.3514,236.81001,-61.815277,115.92543,0.0,109.214325,14653228.0,19594736.0,0.01025627,157.96738,23450080.0,3271714.5,315.25473,323.2038,296.86594,303.00296,52.06184,2.1319559,280.89355,286.71176,5.743893,-2.626084,3.1178086,-25.932547,168.76039,0.0,25.873234,14081012.0,20070316.0,0.009333332,1.7513422,24180456.0,5532301.0,307.3025,304.13202,294.98465,307.17755,36.998646,4.2096877,293.47275,297.5755,0.0,-102.79119,-102.79119,82.90975,-0.018884817,0.0,-0.910729,13861379.0,17162118.0,0.010196406,13.688123,0.0,0.0,303.46664,297.84485,288.1719,296.50412,68.01428,1.0856324,295.69476,307.19122,0.0,0.0,0.0,30.928009,-29.662148,0.0,5.350814,13550064.0,16834876.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.36475,307.19122,43.770386,3.163982
WRF_PCE_07_LA_88,299.4982,310.01633,511.9588,-256.37164,255.58722,-60.551083,123.093285,0.0,112.65534,14665221.0,19644430.0,0.010179696,169.39584,24181370.0,3214288.0,315.36133,323.79053,306.14923,303.23907,51.43207,2.4513564,296.9869,303.03995,0.57211393,-0.43181527,0.14029863,-24.773184,169.60866,0.0,27.850372,14205799.0,20075684.0,0.009864864,0.31036675,24355258.0,5689703.0,307.2131,306.5566,303.05115,307.18634,36.74428,4.2993603,293.32352,296.50684,0.0,-99.58952,-99.58952,77.9074,-3.3484955,0.0,-0.9737854,14160742.0,17492350.0,0.010162308,9.090954,0.0,0.0,302.50925,296.75482,294.44064,295.9901,68.58741,1.2276857,289.14258,300.36475,0.0,-0.24256818,-0.24256818,31.662725,-29.677792,0.0,5.2880077,13860479.0,17236514.0,0.009777776,0.009024146,0.0,0.0,307.1646,306.05997,307.13794,307.15036,43.66829,3.2412653
WRF_PCE_07_LA_89,299.5482,310.02817,519.35406,-258.0326,261.3215,-59.9844,127.094215,0.0,113.92439,14284709.0,19143830.0,0.0101508135,171.96875,24298260.0,3046080.5,315.25125,323.76505,305.96817,303.34622,51.155254,2.6666756,293.0533,298.99942,2.1645157,-0.9807453,1.1837704,-25.954552,173.41548,0.0,27.59375,13947407.0,19595376.0,0.009733332,0.7008966,24713122.0,5751793.5,307.2241,305.9501,303.11224,307.1805,36.750427,4.2277265,293.18985,295.87732,0.0,-96.42727,-96.42727,74.27713,-5.0384088,0.0,-1.0425338,14141518.0,17436756.0,0.010157972,6.391419,0.0,0.0,301.7791,296.10468,294.16092,295.65576,69.20164,1.316255,295.67953,307.19122,0.0,0.0,0.0,31.511787,-29.807013,0.0,5.3906655,13859910.0,17236718.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,307.19122,307.19122,43.79165,3.2601244
WRF_PCE_07_LA_90,299.41718,309.7208,511.30304,-254.44283,256.8602,-61.91617,120.16701,0.0,110.88503,14652318.0,19610514.0,0.010171347,165.57693,23928666.0,3232397.2,315.082,323.36508,309.99887,303.0998,51.61748,2.4366884,296.92868,303.03995,1.64323,-0.6581352,0.98509467,-26.38955,169.36438,0.0,27.585402,14234452.0,20053856.0,0.009864864,0.46678436,24533726.0,5781814.5,307.21786,306.58612,307.21246,307.19067,36.77442,4.270265,293.30246,296.51233,0.0,-99.35463,-99.35463,77.62298,-3.355404,0.0,-1.0036346,14162805.0,17486558.0,0.010171681,8.935578,0.0,0.0,302.45325,296.73755,294.28336,295.97803,68.66847,1.2215472,281.9339,292.90326,0.0,-0.5502157,-0.5502157,31.60835,-29.641083,0.0,5.0809817,13852748.0,17222670.0,0.009534883,0.020035123,0.0,0.0,307.14786,304.827,307.09836,307.11227,43.65536,3.2214537
WRF_PCE_07_LA_91,299.53143,309.7858,511.90686,-248.38338,263.52353,-63.899586,123.43859,0.0,113.2913,14667769.0,19652034.0,0.010187838,169.15265,24437328.0,3567895.5,315.38712,323.851,310.37848,303.2432,51.341145,2.5305393,301.07294,307.1912,0.0,0.0,0.0,-26.229845,172.15654,0.0,28.342506,14249735.0,20086704.0,0.009999998,0.0,24766464.0,5843611.0,307.1912,307.1912,307.1912,307.1912,36.71134,4.3110056,293.41455,297.05618,0.0,-100.32791,-100.32791,78.906364,-1.8891877,0.0,-0.9349903,14169814.0,17535000.0,0.010197517,11.866004,0.0,0.0,302.9818,297.33115,287.72617,296.2142,68.51059,1.2975013,295.7371,307.19122,0.0,0.0,0.0,31.049988,-29.60091,0.0,5.4121656,13778447.0,17251934.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.2096,307.19122,43.828922,3.2466264
WRF_PCE_07_LA_92,299.45557,310.18222,507.86105,-257.27838,250.58267,-63.864464,120.9322,0.0,111.88723,14633251.0,19632168.0,0.0101834405,165.0689,24110992.0,3079136.2,315.43488,323.86734,298.0114,303.16766,51.563374,2.2358003,296.99728,303.0953,1.5901833,-0.6853566,0.90482664,-25.989605,173.01224,0.0,27.709726,14065644.0,20083756.0,0.009866665,0.5167312,24633622.0,5693121.5,307.22528,306.60083,294.93225,307.19327,36.73718,4.269868,293.22223,296.47296,0.0,-96.76619,-96.76619,76.231316,-3.0318298,0.0,-1.044249,13526717.0,16692842.0,0.010180325,8.769252,0.0,0.0,302.45673,296.6754,287.58243,295.93307,68.95643,1.0712291,295.64334,307.19122,0.0,0.0,0.0,30.62017,-29.721851,0.0,5.3247185,13309104.0,16448672.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,300.2096,307.19122,43.737976,3.125093
WRF_PCE_07_LA_93,299.4825,309.9143,520.1914,-254.52934,265.66202,-62.820396,123.76658,0.0,112.72203,14468891.0,19360048.0,0.010161806,166.11723,24307078.0,3262272.8,315.18613,323.6515,310.1799,303.22028,51.393257,2.467559,301.03723,307.1912,0.0,0.0,0.0,-26.176823,170.8999,0.0,28.223476,14116599.0,19791266.0,0.009999999,0.0,24651644.0,5816867.0,307.1912,307.1912,307.1912,307.1912,36.73836,4.2087855,293.2514,296.2856,0.0,-97.15712,-97.15712,76.29713,-3.8954594,0.0,-1.0180238,13846366.0,17081598.0,0.01017494,8.013017,0.0,0.0,302.22284,296.51892,294.25772,295.8461,68.981804,1.2279977,295.68332,307.19122,0.0,0.0,0.0,31.432262,-29.76359,0.0,5.3815136,13642076.0,16852462.0,0.009999999,0.0,0.0,0.0,307.19122,307.19122,307.19122,307.19122,43.79402,3.1960459
WRF_PCE_07_LA_94,299.6467,310.2292,520.57477,-250.92125,269.65344,-67.241135,123.48281,0.0,114.510284,14493184.0,19422388.0,0.010203164,165.26556,24759104.0,3565773.8,315.79437,324.37787,310.8901,303.3751,51.072002,2.3124566,297.2071,303.1492,0.003277121,-0.15734112,-0.154064,-26.164442,172.16905,0.0,28.260624,14120018.0,19819064.0,0.00986842,-3.170626e-06,24766758.0,5843705.5,307.1751,306.52173,307.15756,307.16815,36.617214,4.229646,293.35,297.11322,0.0,-98.13144,-98.13144,77.4077,-1.4181617,0.0,-0.9567969,13827501.0,17098962.0,0.0101886,11.196439,0.0,0.0,302.97702,297.3332,280.6047,296.22134,68.483475,1.1413156,282.52258,293.53827,0.0,-0.69861275,-0.69861275,30.597143,-29.502205,0.0,5.131374,13460892.0,16840466.0,0.009555554,0.12979667,0.0,0.0,307.18433,304.96747,293.48334,307.13724,43.807755,3.1447423
WRF_PCE_07_LA_95,299.5652,310.55078,514.23004,-252.77792,261.45212,-63.92675,121.73398,0.0,113.23414,14095026.0,18843180.0,0.010186108,157.16228,24391776.0,3185189.0,315.83408,324.35794,306.51804,303.32568,51.23097,2.0770676,297.07623,303.0953,0.6201571,-0.282651,0.33750615,-25.5912,172.00626,0.0,27.943506,13785445.0,19225954.0,0.009866665,0.080075175,24582868.0,5711984.0,307.18304,306.53485,303.0755,307.17316,36.664146,4.1318135,293.37378,296.854,0.0,-101.99298,-101.99298,80.4953,-2.1021194,0.0,-0.9536748,14178350.0,17520008.0,0.010166059,10.752308,0.0,0.0,302.88843,297.1142,294.6624,296.1839,68.26709,1.0900812,282.26654,293.228,0.0,-0.58287835,-0.58287835,31.958332,-29.431252,0.0,5.1463127,13869098.0,17242306.0,0.009545454,0.062201437,0.0,0.0,307.16296,304.8937,307.1115,307.1201,43.59352,3.2230852
